id,latitude,longitude,alcance_m
1816,-3.5610288464841915,-50.48345127738972,1770
1817,-11.005867476646117,-61.19779214378536,1168
1818,-13.37028801864449,-34.84238406452696,1769
1819,-6.738535812571476,-47.02806250688516,1242
1820,-30.96188333660391,-41.75349549646701,1333
1821,-4.058555002633307,-58.28705416343345,1615
1822,-19.102957397094706,-40.86358146250189,1609
1823,-13.462318498632005,-46.380614427438026,475
1824,4.938671691300129,-52.08844097899377,1751
1825,-5.144364746563655,-40.894332697950034,519
1826,-9.659666632176844,-59.730597626892646,619
1827,-2.344909984973702,-61.59813842118348,1755
1828,-14.584695116699107,-71.77029933101745,1795
1829,-20.106394723978536,-48.64691460126287,1007
1830,-25.080960467202654,-52.412869512935,689
1831,-2.416128854179453,-51.32008815076513,1101
1832,3.077654741847198,-54.69811733984309,647
1833,-5.367960834353422,-66.37357597482743,1339
1834,-5.7186937270546,-63.94498829629665,1630
1835,-26.96590790877055,-38.68324581221287,1746
1836,4.137829160755553,-47.99734609351195,613
1837,-2.787472084450353,-45.06974466087369,1693
1838,-19.27712303634657,-53.291089896089936,743
1839,-12.374465322096215,-62.64819012208208,632
1840,3.746507419945557,-44.627706943077605,941
1841,-5.4177492265400335,-38.49125318194722,1751
1842,-4.006347789162047,-45.75903876950849,1783
1843,-0.6098293663331704,-58.81619604493702,988
1844,-2.521901391779844,-58.52993248203881,1213
1845,4.221302026388404,-57.63293019470589,1484
1846,-5.96989204766402,-47.776575871958016,1363
1847,-22.58705106426343,-35.600328786225035,1771
1848,-1.0028961525289608,-45.82445405041276,1247
1849,-3.564329648139532,-43.0021254875927,1348
1850,-31.838932442291693,-62.17072735836488,1192
1851,-10.044112739379184,-53.093047892427805,1668
1852,-8.78921044045012,-42.80763042411492,1357
1853,-21.532098732465123,-41.94691021249379,1322
1854,-8.679189803011255,-64.2543382661375,911
1855,-22.795939774177423,-47.757235933381786,1076
1856,-10.321022727768472,-47.05222750207507,570
1857,-30.16860280146897,-50.92339201483107,489
1858,-4.577118342918135,-59.868833956750535,1742
1859,-29.520529900390198,-53.14100567454876,1359
1860,-11.775168600774348,-64.12741660191271,1188
1861,-4.1896755796930485,-52.63154636640965,1382
1862,2.1896134986658726,-47.23793327367862,1580
1863,-12.964291598731464,-70.95089320068305,1751
1864,2.168967624775651,-46.20713813767984,1613
1865,-23.428093675770384,-53.38382820119385,761
1866,-4.438735057505044,-47.60252371074343,1467
1867,-5.318092422867986,-36.26100333304066,1708
1868,-18.19251078862994,-45.36612660107262,1564
1869,-14.815998970949526,-65.63428703460959,453
1870,-12.993241710982018,-39.12030091412511,1258
1871,1.9367006390803847,-60.68556504806914,379
1872,-4.110894664910859,-50.89427754249928,779
1873,-25.149368570625185,-36.5743909046379,883
1874,-8.487080472464937,-41.36338243980829,521
1875,-11.980341808625266,-53.73200971447184,599
1876,-24.23120279990834,-49.05544828662353,632
1877,-16.173307814897157,-46.35350302495121,1608
1878,-7.46190518581514,-43.153841305578304,433
1879,-17.262564454908755,-69.65725504127329,1132
1880,-19.092233352191688,-34.444999783388475,436
1881,-2.080618942571105,-44.6877501135088,1611
1882,-23.51072060186185,-50.80336538489336,859
1883,-20.32203119058144,-52.07007717371579,1425
1884,-27.985204140340585,-47.11636202356701,1403
1885,-31.39274435178666,-45.89439157930676,632
1886,-6.939814929716862,-50.69724676057156,1737
1887,-29.985760064659445,-41.926197442591615,798
1888,-25.790713879417524,-67.52295627999267,1039
1889,-28.13890310176336,-37.97891945371261,1635
1890,-31.256860467277846,-43.40924706030268,1585
1891,-21.319997026162884,-61.82303542596794,548
1892,-30.936496761475286,-41.2811565596169,1624
1893,0.2537587233488754,-54.06417765237944,1390
1894,-23.243224191052978,-35.62083135765925,1691
1895,-14.35711131078537,-61.3925730600192,1329
1896,-10.487413045656336,-35.80100025835441,752
1897,-22.97882021236806,-35.41605566919366,1461
1898,-7.905042898620341,-44.96882790923669,1484
1899,-2.077711186915494,-52.915862678620655,1183
1900,-13.536529846933302,-45.67475788308423,596
1901,-28.86518599398885,-52.943517466443424,1115
1902,-28.577767431298497,-42.17733496510185,1243
1903,-1.0048749967976385,-59.77564526473921,1754
1904,-18.49888751099429,-63.127896446421,437
1905,-33.636962870770745,-69.7801904181912,1333
1906,-21.263037775964296,-50.77073766492144,1286
1907,-8.32628827085001,-48.25169773984132,1244
1908,-28.407298377248487,-35.20768471149935,818
1909,-23.7899609229468,-49.98872113438289,844
1910,-4.080331842299176,-51.13704652212018,851
1911,-29.07906465296564,-64.32678353596148,1322
1912,-16.38254803947205,-46.355421471174864,1592
1913,-30.870506733283896,-36.03950563586737,1115
1914,-33.62901884102388,-49.40505372075083,1142
1915,-3.559547378884337,-50.65123973320468,661
1916,-3.0371161957857016,-50.62396090814818,1630
1917,-29.04996352823992,-70.51263430404796,602
1918,-6.619084346323367,-40.59020768453239,1147
1919,-14.4858263591981,-38.187615986885405,866
1920,-12.952211074898416,-35.283443103614616,612
1921,-23.298983864665026,-48.22942823283688,1685
1922,-31.516108635158247,-39.783851805034665,1176
1923,-31.890130931521945,-43.52904519529238,490
1924,-14.114066153669388,-59.11877508633468,885
1925,-4.907968317166169,-35.20689818293495,727
1926,-27.553097065609528,-46.180219933008495,1155
1927,-1.4009735238304688,-53.093787898191664,1157
1928,-19.40481337335088,-37.786991319673845,1649
1929,-18.482557890825696,-73.22631980265943,1355
1930,-18.222070591534177,-43.12434828843254,986
1931,-9.83634601010428,-48.32364843106436,1724
1932,-32.556864374972065,-50.17978749729871,1677
1933,-20.047898336096356,-51.4772752959294,1498
1934,-13.717491862731857,-49.3231423965684,1367
1935,-8.279474422155841,-52.7826522670191,1577
1936,-22.237689558045155,-50.14588671666934,1706
1937,-6.733263062650307,-50.50707335868783,486
1938,-12.58662083128766,-38.99635584269944,1390
1939,-6.367071308505018,-42.756950279229656,1464
1940,5.176581998101765,-57.67343209135328,651
1941,-27.90767184116679,-41.98183858010344,1756
1942,-10.052507805441255,-39.9242392481092,682
1943,-0.953354084664002,-52.78359587262326,1116
1944,-6.729159470082967,-50.51815168250975,963
1945,-28.26978227815725,-34.556308596562424,380
1946,-3.724406065546493,-40.06602261263573,1659
1947,-3.777827658550669,-58.2096089912034,1620
1948,-29.29429012474888,-51.49822607892007,833
1949,-26.69489220190592,-42.59202626880925,722
1950,-1.5679115900225709,-44.07379242372169,916
1951,3.342665290731027,-59.17601164210732,1381
1952,-25.30028556665741,-43.38278069265879,1133
1953,-27.780579304239616,-34.03196169762448,468
1954,-10.25526050575365,-61.02033125210361,1393
1955,-4.799849003014119,-56.489817962819366,750
1956,-6.456969433235472,-71.40996388751773,1500
1957,-14.908782970286538,-71.54209345999391,1576
1958,-2.3743015922174635,-46.4650653651843,840
1959,-3.8026743059914914,-52.08660143661629,600
1960,-30.846928518404784,-72.36526080292721,1438
1961,-11.26950979921408,-37.90272737140968,1503
1962,-20.588321266615047,-41.977239322398574,1274
1963,3.2097860570507564,-44.111891616491775,826
1964,-9.88389685466667,-60.772021429898246,1113
1965,-19.82814308402307,-35.79191685693411,1599
1966,-10.065737640315856,-43.58509976248088,704
1967,-15.47849355289549,-42.77250219452566,818
1968,-1.7973326253657147,-58.058882956671816,1647
1969,-4.097557755589378,-35.48173866408,515
1970,-23.4983191839798,-37.64726826172669,855
1971,-11.755311322300145,-57.50094476172992,1751
1972,-4.653962549353082,-58.75472210485492,705
1973,0.3323620757638732,-54.45050727299523,1462
1974,-18.05425784371534,-42.69178284741518,1165
1975,-9.097151110080794,-43.62508509995739,1355
1976,-8.988760450153016,-65.91944500756878,1594
1977,-28.693970154340388,-34.52519483458655,1756
1978,-10.26809179967734,-45.84197926549753,1277
1979,-24.539630086903227,-53.23708505309354,1671
1980,-6.600223474964011,-34.62891731810055,1359
1981,-18.33189829365232,-50.585644794171365,1581
1982,-18.990957329947403,-39.49085395725725,1238
1983,-0.9862050840206552,-57.483887906286775,1526
1984,-20.881501778105672,-61.15085250867854,1646
1985,-25.31020576274848,-52.75527148563237,1157
1986,-24.202847859067106,-38.158837514005455,1680
1987,-0.3954966431219731,-49.50918692974585,1235
1988,5.221992246239664,-49.54937392761976,661
1989,-31.59292807761204,-51.15294949541152,1698
1990,-22.399484896279134,-40.66367483558376,1540
1991,-21.969720758384177,-66.3489093406366,862
1992,-15.14108353984593,-66.39002179479915,1757
1993,-5.313543325521026,-46.84790472226463,1457
1994,-19.07544765993754,-49.58679906535204,1391
1995,-19.271367664931677,-61.62704713129636,576
1996,-2.30342293780852,-52.71571395072217,1417
1997,5.196013579768152,-47.119187034325776,584
1998,-4.852669095512265,-40.01116939280118,1606
1999,-4.273504527091804,-60.60176064321188,1024
2000,-33.87133591313689,-40.96336159081709,1083
